片名,上映年份,评分,评价人数,导演,编剧,主演,类型,国家/地区,语言,时长(分钟)
海上钢琴师,1998,9.3,1704825,朱塞佩·托纳多雷,亚利桑德罗·巴里克 / 朱塞佩·托纳多雷,布莱恩·普林格,剧情 / 音乐,意大利,英语,165
海上钢琴师,1998,9.3,1704825,朱塞佩·托纳多雷,亚利桑德罗·巴里克 / 朱塞佩·托纳多雷,沙拉·鲁宾,剧情 / 音乐,意大利,英语,165
海上钢琴师,1998,9.3,1704825,朱塞佩·托纳多雷,亚利桑德罗·巴里克 / 朱塞佩·托纳多雷,希思科特·威廉姆斯,剧情 / 音乐,意大利,英语,165
海上钢琴师,1998,9.3,1704825,朱塞佩·托纳多雷,亚利桑德罗·巴里克 / 朱塞佩·托纳多雷,阿妮妲·扎格利亚,剧情 / 音乐,意大利,英语,165
海上钢琴师,1998,9.3,1704825,朱塞佩·托纳多雷,亚利桑德罗·巴里克 / 朱塞佩·托纳多雷,安吉洛·迪洛雷塔,剧情 / 音乐,意大利,英语,165
三傻大闹宝莱坞,2009,9.2,1888415,拉吉库马尔·希拉尼,维德胡·维诺德·乔普拉 / 拉吉库马尔·希拉尼 / 阿希贾特·乔希,阿米尔·汗,剧情 / 喜剧 / 爱情 / 歌舞,印度,印地语,171
三傻大闹宝莱坞,2009,9.2,1888415,拉吉库马尔·希拉尼,维德胡·维诺德·乔普拉 / 拉吉库马尔·希拉尼 / 阿希贾特·乔希,卡琳娜·卡普尔,剧情 / 喜剧 / 爱情 / 歌舞,印度,印地语,171
三傻大闹宝莱坞,2009,9.2,1888415,拉吉库马尔·希拉尼,维德胡·维诺德·乔普拉 / 拉吉库马尔·希拉尼 / 阿希贾特·乔希,马达范,剧情 / 喜剧 / 爱情 / 歌舞,印度,印地语,171
三傻大闹宝莱坞,2009,9.2,1888415,拉吉库马尔·希拉尼,维德胡·维诺德·乔普拉 / 拉吉库马尔·希拉尼 / 阿希贾特·乔希,沙尔曼·乔希,剧情 / 喜剧 / 爱情 / 歌舞,印度,印地语,171
三傻大闹宝莱坞,2009,9.2,1888415,拉吉库马尔·希拉尼,维德胡·维诺德·乔普拉 / 拉吉库马尔·希拉尼 / 阿希贾特·乔希,奥米·瓦依达,剧情 / 喜剧 / 爱情 / 歌舞,印度,印地语,171
三傻大闹宝莱坞,2009,9.2,1888415,拉吉库马尔·希拉尼,维德胡·维诺德·乔普拉 / 拉吉库马尔·希拉尼 / 阿希贾特·乔希,博曼·伊拉尼,剧情 / 喜剧 / 爱情 / 歌舞,印度,印地语,171
三傻大闹宝莱坞,2009,9.2,1888415,拉吉库马尔·希拉尼,维德胡·维诺德·乔普拉 / 拉吉库马尔·希拉尼 / 阿希贾特·乔希,莫娜·辛格,剧情 / 喜剧 / 爱情 / 歌舞,印度,印地语,171
三傻大闹宝莱坞,2009,9.2,1888415,拉吉库马尔·希拉尼,维德胡·维诺德·乔普拉 / 拉吉库马尔·希拉尼 / 阿希贾特·乔希,拉杰夫·拉宾德拉纳特安,剧情 / 喜剧 / 爱情 / 歌舞,印度,印地语,171
放牛班的春天,2004,9.3,1335309,克里斯托夫·巴哈蒂,乔治·沙普罗 / 勒·惠勒 / 诺埃-诺尔 / 克里斯托夫·巴哈蒂 / 菲利普·洛佩斯-屈瓦尔,让-巴蒂斯特·莫尼耶,剧情 / 音乐,法国,法语,97
